Seed,Solucion Empleada,Problema,Tiempo,Nodos
1,Particle-swarp-optimization70-5it,ex2_1_7,32.9495810001,2492
2,Particle-swarp-optimization70-5it,ex2_1_7,33.0640180001,2440
3,Particle-swarp-optimization70-5it,ex2_1_7,32.2233700001,2442
4,Particle-swarp-optimization70-5it,ex2_1_7,32.2694420001,2388
5,Particle-swarp-optimization70-5it,ex2_1_7,33.3145600001,2482
1,Particle-swarp-optimization70-5it,ex2_1_8,24.2785670001,1648
2,Particle-swarp-optimization70-5it,ex2_1_8,23.9039080001,1598
3,Particle-swarp-optimization70-5it,ex2_1_8,27.6770760001,1886
4,Particle-swarp-optimization70-5it,ex2_1_8,24.5130060001,1728
5,Particle-swarp-optimization70-5it,ex2_1_8,22.6009110001,1488
1,Particle-swarp-optimization70-5it,launch,7.41765500001,150
2,Particle-swarp-optimization70-5it,launch,11.2983080001,246
3,Particle-swarp-optimization70-5it,launch,11.1958670001,274
4,Particle-swarp-optimization70-5it,launch,11.2533120001,246
5,Particle-swarp-optimization70-5it,launch,9.28116200001,198
1,Particle-swarp-optimization70-5it,"hs088
",478.995046001,1106
2,Particle-swarp-optimization70-5it,"hs088
",468.381359001,1092
3,Particle-swarp-optimization70-5it,"hs088
",460.656256001,1082
4,Particle-swarp-optimization70-5it,"hs088
",514.473080001,1074
5,Particle-swarp-optimization70-5it,"hs088
",497.197717001,1032
1,Particle-swarp-optimization70-5it,"hs093
",1015.03207901,391512
2,Particle-swarp-optimization70-5it,"hs093
",1035.38129601,402758
3,Particle-swarp-optimization70-5it,"hs093
",1028.57660201,399580
4,Particle-swarp-optimization70-5it,"hs093
",1027.57014401,396814
5,Particle-swarp-optimization70-5it,"hs093
",1096.36565301,452812
1,Particle-swarp-optimization70-5it,"hs102
",7156.23945701,916728
2,Particle-swarp-optimization70-5it,"hs102
",7394.86672401,954478
3,Particle-swarp-optimization70-5it,"hs102
",7630.33689701,935938
4,Particle-swarp-optimization70-5it,"hs102
",7356.01942501,912856
